caseno_2011,prev_address_2011,age_2011,distance_to_work_2011,no_of_cars_2011,country_birth_2011,deprived_edu_2011,deprived_employ_2011,deprived_health_2011,deprived_housing_2011,deprived_2011,health_activity_limited_2011,child_2011,ethnicity_2011,general_health_2011,edu_2011,illness_in_house_2011,occupation_2011,prev_region_2011,social_grade_2011,sex_2011,tenure_2011,travel_mode_to_work_2011,travel_mode_to_work_2001,place_of_work_2011,live_near_work_2011,workplace_2011
2833451,1,2,,3,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2833456,1,8,4,2,1,0,0,0,0,1,3,2,1,1,15,0,23,,1,2,1,7,7,1,3,3
2833459,1,11,3,2,1,0,0,0,0,1,3,1,1,2,15,0,22,,1,2,1,7,7,1,3,3
2833474,1,13,,1,1,0,0,1,0,2,3,1,1,1,15,0,23,,1,2,0,,,,,
2833482,2,6,2,1,1,1,0,0,1,3,3,2,1,1,11,0,42,8,3,2,5,11,11,1,4,4
2833535,1,2,,2,1,0,1,1,1,4,3,2,1,1,,1,,,,2,4,,,,,
2833550,1,14,,1,1,0,0,1,0,2,2,1,1,2,15,2,21,,,1,0,,,,,
2833559,,1,,2,1,0,0,1,1,3,3,2,1,1,,1,,,,2,1,,,,,
2833554,1,11,4,4,7,0,0,0,0,1,3,1,1,2,15,0,44,,2,2,1,7,7,1,3,3
2833570,1,16,,1,1,1,0,1,0,3,1,1,1,5,10,1,91,,,2,3,,,,,
2833611,1,1,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2833621,1,14,,1,1,0,0,1,0,2,3,1,1,2,13,1,72,,,1,0,,,,,
2833625,2,5,2,2,1,0,0,0,0,1,3,,1,2,14,0,51,8,2,2,1,7,7,1,4,4
2833613,2,5,3,1,1,0,0,0,0,1,3,,1,1,14,0,31,8,3,1,5,7,7,1,3,3
2833655,,1,,0,1,1,1,0,0,3,3,4,1,2,,0,,,,1,5,,,,,
2833685,1,13,,2,1,0,0,1,0,2,2,1,1,2,15,1,23,,2,2,0,,,,,
2833691,1,5,8,1,1,0,0,0,0,1,3,,1,1,12,0,44,,2,1,6,10,1,2,1,2
2833693,1,16,,1,1,0,0,0,0,1,3,,1,3,14,0,71,,,1,0,,,,,
2833720,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,2,1,,,,,
2833725,1,18,,0,1,1,0,0,0,2,3,,1,2,16,0,,,,2,0,,,,,
2833767,1,8,5,3,1,0,0,0,0,1,3,5,1,1,15,0,54,,2,1,1,7,7,1,4,4
2833782,1,14,8,1,1,0,0,0,0,1,3,1,1,2,15,0,21,,,1,1,7,1,2,1,2
2833800,1,13,,2,1,0,0,0,0,1,3,1,1,2,16,0,33,,3,2,0,,,,,
2833806,1,10,1,3,1,0,0,0,0,1,3,5,1,1,15,0,22,,1,2,1,7,7,1,3,3
2833814,1,9,8,3,1,0,0,0,0,1,3,4,1,2,11,0,71,,3,1,1,7,1,2,1,2
2833872,3,16,,1,1,1,0,0,0,2,3,,1,2,16,0,33,8,,2,0,,,,,
2833894,2,5,9,3,10,0,0,0,0,1,3,1,1,1,15,0,26,8,2,2,5,3,3,3,2,1
2833908,1,12,1,2,1,0,0,0,0,1,3,1,1,1,15,0,22,,2,2,0,7,7,1,3,3
2833899,1,15,,1,1,0,0,0,0,1,3,1,1,2,10,0,11,,,1,0,,,,,
2833935,1,8,8,2,1,0,0,0,0,1,3,4,1,1,15,0,33,,1,1,1,1,1,2,1,2
2833971,1,3,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,5,,,,,
2833985,1,16,,1,1,0,0,0,0,1,3,1,1,2,12,0,33,,,1,0,,,,,
2834011,1,12,1,1,7,0,0,0,0,1,3,,3,2,13,0,83,,4,1,0,9,9,1,3,3
2834003,1,16,,2,1,0,0,0,0,1,3,1,1,1,16,0,33,,,2,0,,,,,
2834016,1,6,1,2,1,0,0,0,0,1,3,1,1,2,12,0,52,,3,2,1,10,10,1,3,3
2834072,1,12,8,4,1,0,0,1,1,3,3,1,1,3,10,1,53,,3,2,0,10,1,2,1,2
2834060,1,13,,2,1,0,0,1,0,2,3,1,1,2,15,1,31,,2,1,0,,,,,
2834091,1,1,,1,1,1,1,0,1,4,3,,1,1,,0,,,,1,5,,,,,
2834085,1,18,,1,1,0,0,1,0,2,1,1,1,3,10,2,44,,,2,0,,,,,
2834108,1,8,4,3,1,0,0,0,0,1,3,4,1,1,15,0,12,,1,1,1,8,8,1,4,4
2834162,1,13,,1,1,0,0,0,0,1,3,,1,2,12,0,44,,2,2,1,,,,,
2834171,1,2,,2,1,0,1,0,0,2,3,6,1,1,,0,,,,2,3,,,,,
2834193,1,18,,0,4,1,0,1,0,3,1,,1,3,10,1,24,,,2,0,,,,,
2834187,1,19,,1,1,0,0,1,1,3,2,,1,3,15,1,33,,,1,0,,,,,
2834209,1,6,5,1,4,0,0,0,0,1,3,2,1,1,15,0,23,,2,2,5,7,7,1,4,4
2834253,1,3,,3,1,0,0,0,0,1,3,3,1,1,,0,,,,1,4,,,,,
2834257,1,10,2,1,1,0,0,0,0,1,3,5,1,1,14,0,13,,2,1,0,9,9,1,3,3
2834263,1,12,2,2,1,1,1,1,0,4,3,1,1,2,10,1,52,,4,2,1,7,7,1,4,4
2834272,1,11,1,2,1,0,0,0,0,1,3,1,1,2,15,0,51,,2,2,1,10,10,1,2,3
2834300,1,3,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,1,,,,,
2834350,1,9,2,1,4,1,0,0,0,2,3,,1,2,11,0,42,,2,2,1,7,7,1,3,3
2834341,1,5,2,3,1,0,0,0,0,1,3,1,1,1,12,0,52,,4,1,3,7,7,1,3,3
2834375,2,1,,1,1,0,0,0,0,1,3,4,1,1,,0,,8,,1,6,,,,,
2834367,1,7,2,2,1,0,0,0,0,1,3,2,1,1,14,0,12,,2,2,1,7,7,1,3,3
2834404,2,2,,1,1,1,0,0,0,2,3,4,12,1,,0,,8,,1,5,,,,,
2834439,3,12,8,1,1,0,0,0,0,1,3,,1,1,15,0,34,4,2,1,5,7,1,2,1,2
2834454,1,13,5,1,1,0,0,0,0,1,3,,1,1,12,0,43,,2,2,7,7,7,1,4,4
2834464,1,8,8,2,1,1,0,0,0,2,3,1,1,1,11,0,24,,2,1,1,1,1,2,1,2
2834460,1,6,2,4,1,0,0,0,0,1,3,1,1,1,15,0,22,,4,2,1,7,7,1,4,4
2834441,1,12,,2,1,0,0,0,0,1,3,1,1,1,12,0,42,,4,2,1,,,,,
2834474,1,9,3,2,1,0,0,1,1,3,1,,1,4,14,1,13,,2,2,5,7,7,1,3,3
2834524,1,17,5,1,1,0,0,0,0,1,3,1,1,1,15,0,23,,,1,0,7,7,1,4,4
2834530,1,17,,1,1,0,0,1,0,2,2,1,1,2,15,2,24,,,1,0,,,,,
2834547,1,15,9,2,1,0,0,0,0,1,3,1,1,1,16,0,71,,,1,0,7,7,3,2,1
2834562,1,14,,1,1,0,0,0,1,2,3,,1,2,12,0,44,,,2,0,,,,,
2834587,1,12,8,2,1,1,0,0,0,2,3,1,1,1,11,0,14,,2,1,1,1,1,2,1,2
2834615,1,18,,1,1,0,0,1,0,2,1,,1,3,12,1,,,,2,1,,,,,
2834619,1,12,7,2,1,0,0,0,0,1,3,1,1,1,15,0,12,,1,1,0,2,2,1,4,4
2834629,1,10,7,0,1,0,0,0,0,1,3,5,1,1,14,0,12,,2,1,5,3,3,1,4,4
2834631,1,7,3,3,1,0,0,0,0,1,3,1,1,2,11,0,53,,3,1,1,7,7,1,3,3
2834660,1,3,,1,1,0,0,1,0,2,3,4,1,1,,1,,,,1,0,,,,,
2834708,1,15,,1,1,0,0,0,0,1,3,,1,2,15,0,11,,,2,0,,,,,
2834709,1,14,9,1,1,0,0,0,0,1,3,1,1,2,12,0,14,,,1,0,3,3,3,2,1
2834731,3,15,,2,1,0,0,0,0,1,3,1,1,1,11,0,43,8,,2,0,,,,,
2834738,1,16,,1,2,0,0,0,0,1,3,1,1,1,15,0,23,,,2,0,,,,,
2834762,1,5,,1,1,0,1,1,0,3,3,4,1,2,12,1,,,4,2,4,,,,,
2834784,1,11,4,0,10,0,0,0,0,1,3,1,1,1,12,0,53,,4,1,5,5,5,1,4,4
2834789,,1,,1,1,0,0,0,0,1,3,6,10,1,,0,,,,2,5,,,,,
2834794,1,14,1,1,1,0,0,0,0,1,3,,1,3,12,0,83,,,1,4,7,7,1,3,3
2834809,1,15,,1,1,0,0,1,0,2,3,1,1,2,15,1,26,,,2,0,,,,,
2834823,1,18,,0,1,1,0,1,0,3,1,,1,4,10,1,94,,,2,0,,,,,
2834881,1,1,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2834879,1,15,,1,1,0,0,0,0,1,3,,1,1,12,0,93,,,2,0,,,,,
2834900,1,3,,1,1,0,0,0,0,1,3,3,1,3,,0,,,,2,5,,,,,
2834897,1,18,,1,1,1,0,1,0,3,2,1,1,3,10,2,33,,,2,0,,,,,
2834922,1,5,,0,1,0,0,0,0,1,3,2,1,1,12,0,33,,2,2,4,,,,,
2834958,1,9,1,1,11,0,0,0,1,2,3,4,10,1,15,0,22,,2,2,5,10,10,1,3,3
2834953,1,4,2,2,1,0,0,0,0,1,3,5,1,2,10,0,51,,4,2,1,8,8,1,3,3
2834970,1,16,,0,1,0,0,0,0,1,3,,1,3,15,0,42,,,2,0,,,,,
2834989,1,4,,1,13,0,0,0,0,1,3,3,1,1,10,0,,,3,2,1,,,,,
2835004,1,10,4,1,1,0,0,1,0,2,2,2,1,3,14,1,81,,4,1,1,6,6,1,4,4
2835040,1,9,1,2,11,0,0,1,1,3,3,7,10,2,15,1,54,,4,1,7,7,7,1,2,3
2835046,1,7,8,1,8,1,0,0,0,2,3,4,3,2,16,0,34,,3,1,5,9,1,2,1,2
2835052,1,11,2,2,1,0,0,0,0,1,3,1,1,1,10,0,52,,2,2,3,7,7,1,3,3
2835059,3,1,,1,1,0,0,0,0,1,3,4,1,1,,0,,8,,1,3,,,,,
2835091,1,7,8,2,1,0,0,0,0,1,3,2,1,1,14,0,33,,1,2,1,1,1,2,1,2
2835124,3,9,7,2,1,0,0,0,0,1,3,1,1,1,15,0,53,11,1,2,1,10,10,1,4,4
2835146,1,3,,3,1,0,0,0,0,1,3,5,1,1,,0,,,,2,5,,,,,
2835138,2,14,,1,1,1,0,0,0,2,3,1,1,1,10,0,91,8,,2,3,,,,,
2835160,,1,,1,1,1,0,0,0,2,3,2,3,1,,0,,,,1,1,,,,,
2835176,1,5,2,4,1,0,0,0,0,1,3,5,1,1,11,0,94,,3,1,1,9,9,1,3,3
2835210,2,4,3,2,1,0,0,0,0,1,3,3,1,1,12,0,51,8,2,1,0,9,9,1,3,3
2835239,1,13,,1,1,0,0,0,0,1,3,1,1,1,15,0,23,,1,2,1,,,,,
2835229,1,5,2,3,1,0,0,1,1,3,3,3,1,1,12,2,53,,3,1,2,7,7,1,3,3
2835251,1,14,,2,1,1,0,1,0,3,3,1,1,2,11,1,81,,,1,0,,,,,
2835266,1,11,1,3,1,0,0,0,0,1,3,1,1,1,12,0,52,,4,1,1,7,7,1,3,3
2835295,1,13,1,3,1,0,0,1,0,2,3,1,1,1,15,2,13,,1,1,0,7,7,1,2,3
2835321,1,9,1,0,1,0,0,0,0,1,3,3,1,2,11,0,91,,4,2,4,10,10,1,3,3
2835309,2,4,,3,1,0,0,0,0,1,3,6,4,2,11,0,,8,1,2,5,,,,,
2835330,1,10,3,2,1,0,0,0,0,1,3,5,1,1,12,0,93,,1,1,1,7,7,1,3,3
2835342,1,18,,1,1,0,0,1,0,2,2,,1,3,15,1,23,,,1,0,,,,,
2835393,1,9,,3,1,0,0,0,0,1,3,4,1,1,12,0,33,,1,2,1,,,,,
2835408,1,10,4,2,1,0,0,0,0,1,3,5,1,1,12,0,35,,2,2,1,7,7,1,4,4
2835401,1,12,8,4,1,0,0,1,0,2,2,1,1,2,10,2,93,,2,1,0,7,1,2,1,2
2835413,1,14,8,1,1,1,0,0,0,2,3,1,1,1,10,0,42,,,1,0,7,1,2,1,2
2835432,1,1,,4,1,0,0,1,0,2,3,4,1,2,,1,,,,2,1,,,,,
2835456,2,14,3,2,1,0,0,0,0,1,3,1,1,3,15,0,24,8,,1,1,7,7,1,4,4
2835459,1,13,,1,1,0,0,1,0,2,3,1,1,2,14,1,43,,2,1,5,,,,,
2835468,1,13,,3,1,0,1,1,0,3,3,1,1,2,12,2,33,,1,2,1,,,,,
2835478,1,12,4,3,3,0,0,0,0,1,3,1,1,2,15,0,53,,1,2,0,7,7,1,3,3
2835486,1,14,8,2,1,0,0,0,0,1,3,1,1,3,15,0,26,,,1,9,1,1,2,1,2
2835512,1,17,,1,1,0,0,1,0,2,1,1,1,4,13,2,31,,,1,0,,,,,
2835519,1,12,5,1,1,0,0,0,0,1,3,1,1,1,12,0,83,,3,1,0,7,7,1,4,4
2835548,3,5,3,2,1,0,0,0,0,1,3,1,1,2,14,0,44,9,2,2,5,7,7,1,4,4
2835533,1,17,,0,2,1,0,1,0,3,2,,1,3,10,1,43,,,1,3,,,,,
2835581,1,10,8,3,1,0,0,0,0,1,3,1,1,1,11,0,33,,2,2,1,7,1,2,1,2
2835608,1,15,,0,1,1,0,0,0,2,3,,1,2,10,0,91,,,2,0,,,,,
2835611,1,10,5,2,1,0,0,0,0,1,3,1,1,1,14,0,13,,2,1,0,7,7,1,4,4
2835635,1,11,9,2,4,0,0,0,0,1,3,1,1,2,15,0,25,,1,1,1,10,10,3,2,1
2835631,1,7,4,2,8,0,0,0,0,1,3,2,3,1,15,0,22,,3,2,5,7,7,1,4,4
2835656,1,14,,0,1,1,0,0,0,2,3,1,1,1,10,0,52,,,2,0,,,,,
2835720,1,1,,2,1,0,0,0,0,1,3,2,1,2,,0,,,,1,5,,,,,
2835711,1,5,1,4,1,1,0,1,0,3,3,1,1,1,11,1,52,,2,2,0,7,7,1,3,3
2835727,1,3,,1,1,0,0,0,0,1,3,7,1,1,,0,,,,1,3,,,,,
2835736,1,2,,1,1,0,0,1,0,2,1,6,1,2,,1,,,,1,1,,,,,
2835742,1,8,5,2,1,0,0,0,0,1,3,4,1,1,15,0,54,,2,1,1,7,7,1,4,4
2835800,1,16,,1,1,1,0,1,0,3,2,1,1,3,11,2,43,,,2,0,,,,,
2835795,2,3,,2,1,0,0,1,0,2,2,3,1,1,,1,,8,,1,5,,,,,
2835814,,1,,2,1,0,0,0,0,1,3,2,1,1,,0,,,,1,5,,,,,
2835804,1,15,,1,1,0,0,0,0,1,3,,1,1,15,0,22,,,2,0,,,,,
2835832,1,10,8,2,1,0,0,0,0,1,3,6,1,3,11,0,61,,3,1,5,7,1,2,1,2
2835880,3,6,3,2,1,0,0,0,0,1,3,2,1,1,11,0,75,8,1,1,5,7,7,1,4,4
2835886,2,17,,0,7,1,0,1,1,4,2,,1,3,10,1,53,8,,2,4,,,,,
2835889,1,16,,1,1,1,0,1,0,3,2,,1,3,10,1,81,,,1,0,,,,,
2835888,,1,,2,1,1,0,0,1,3,3,6,1,2,,0,,,,1,5,,,,,
2835908,1,12,4,1,1,1,0,0,0,2,3,1,1,2,10,0,51,,4,2,5,10,10,1,4,4
2835957,1,4,1,0,7,0,0,0,0,1,3,3,5,1,11,0,53,,1,1,5,8,8,1,4,4
2835965,1,7,4,2,1,0,0,0,0,1,3,1,1,1,15,0,22,,1,2,1,7,7,1,4,4
2835967,1,12,12,3,1,0,0,0,0,1,3,1,1,2,15,0,13,,1,1,1,7,7,4,4,4
2835984,1,10,4,1,1,0,0,0,0,1,3,6,1,2,12,0,42,,2,1,1,4,4,1,4,4
2835988,1,6,4,3,1,0,0,1,0,2,3,1,1,1,12,1,73,,4,2,5,8,8,1,4,4
2836016,1,5,1,2,1,0,0,0,0,1,3,2,1,1,12,0,43,,2,2,5,7,7,1,3,3
2836035,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,1,1,,,,,
2836056,1,7,,2,2,1,0,0,1,3,3,1,1,1,11,0,93,,1,1,5,,,,,
2836058,1,8,4,1,1,1,0,1,1,4,3,6,1,1,11,1,82,,4,1,4,7,7,1,3,3
2836068,1,12,1,1,6,0,0,0,0,1,3,3,2,2,10,0,91,,2,2,1,11,11,1,3,3
2836107,1,10,1,1,1,0,0,0,0,1,3,1,1,1,11,0,33,,2,2,0,7,7,1,3,3
2836128,1,13,3,2,1,0,0,0,0,1,3,1,1,2,15,0,71,,3,1,1,7,7,1,4,4
2836148,1,11,4,2,1,0,0,0,0,1,3,1,1,1,15,0,26,,2,2,1,7,7,1,4,4
2836138,1,6,,4,1,0,1,0,0,2,3,1,1,1,14,0,42,,2,1,0,,,,,
2836171,1,16,,0,1,1,0,1,0,3,2,,1,3,16,1,81,,,2,0,,,,,
2836189,1,8,7,2,1,0,0,0,0,1,3,2,1,2,14,0,14,,2,2,1,7,7,1,4,4
2836210,1,14,4,2,1,1,0,0,0,2,3,,1,2,10,0,83,,,1,0,7,7,1,3,3
2836214,1,8,,1,1,0,1,1,0,3,1,2,1,4,13,1,74,,4,1,5,,,,,
2836225,1,12,3,4,1,0,0,0,0,1,3,1,1,3,14,0,43,,2,2,1,7,7,1,4,4
2836256,1,14,,0,1,0,0,0,0,1,3,,1,2,14,0,53,,,2,0,,,,,
2836308,1,8,8,2,1,0,0,0,0,1,3,2,1,2,15,0,21,,1,1,1,1,1,2,1,2
2836317,1,11,5,2,1,0,0,0,0,1,3,1,1,2,12,0,14,,1,2,1,7,7,1,4,4
2836325,1,8,5,2,1,0,0,0,0,1,3,2,1,1,12,0,13,,1,1,1,7,7,1,3,3
2836334,1,3,,4,1,0,0,0,0,1,3,5,1,1,,0,,,,2,0,,,,,
2836348,1,3,,2,1,0,0,0,0,1,3,7,1,1,,0,,,,2,1,,,,,
2836346,1,13,1,1,1,1,0,0,0,2,3,1,1,2,11,0,33,,2,1,1,7,7,1,3,3
2836393,1,10,1,4,1,0,0,0,0,1,3,1,1,2,15,0,53,,1,2,1,7,7,1,3,3
2836419,1,9,2,2,1,0,0,0,0,1,3,5,1,2,12,0,53,,4,2,4,7,7,1,4,4
2836407,1,15,,1,1,0,0,0,0,1,3,1,1,1,11,0,75,,,1,0,,,,,
2836430,1,11,8,2,1,0,0,0,0,1,3,1,1,1,15,0,26,,2,1,0,7,1,2,1,2
2836444,1,7,3,1,1,0,0,0,0,1,3,4,1,2,12,0,53,,4,2,1,7,7,1,4,4
2836489,1,10,2,2,1,0,0,0,0,1,3,1,1,2,14,0,22,,3,2,0,7,7,1,4,4
2836504,1,4,,1,1,0,0,1,0,2,3,6,1,2,11,1,,,2,1,1,,,,,
2836498,1,14,,1,1,0,0,1,0,2,2,1,1,1,10,1,96,,,2,0,,,,,
2836507,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2836542,1,17,,1,1,1,0,1,0,3,3,1,1,2,10,1,83,,,1,0,,,,,
2836565,2,5,2,1,1,0,0,0,1,2,3,4,1,2,12,0,93,8,4,1,5,9,9,1,4,4
2836572,2,5,3,1,1,0,0,0,0,1,3,1,1,2,12,0,33,8,2,1,5,3,3,1,4,4
2836573,1,1,,0,1,1,0,0,1,3,3,2,1,1,,0,,,,1,4,,,,,
2836589,1,12,8,1,1,0,0,0,0,1,3,1,1,2,12,0,14,,3,2,9,10,1,2,1,2
2836620,1,3,,0,1,1,0,1,0,3,3,6,1,1,,1,,,,1,5,,,,,
2836645,1,10,8,1,1,0,0,1,0,2,3,6,1,2,15,2,24,,1,1,1,3,1,2,1,2
2836663,,1,,4,1,0,0,0,0,1,3,2,1,2,,0,,,,2,1,,,,,
2836669,1,11,2,1,1,0,1,1,0,3,3,1,1,3,11,1,33,,2,2,3,7,7,1,3,3
2836686,1,5,1,2,1,0,0,1,0,2,2,1,1,2,12,2,51,,4,2,5,7,7,1,3,3
2836708,1,15,,1,1,1,0,0,0,2,3,1,1,2,10,0,96,,,1,0,,,,,
2836765,1,9,9,1,1,0,0,0,0,1,3,1,1,1,15,0,44,,4,2,0,7,7,3,2,1
2836764,1,3,,1,1,1,0,0,0,2,3,4,1,1,,0,,,,1,5,,,,,
2836756,1,10,5,3,1,0,0,1,0,2,3,1,1,1,14,1,43,,2,2,1,8,8,1,4,4
2836782,1,3,,2,1,1,0,0,0,2,3,3,1,1,,0,,,,2,4,,,,,
2836788,1,16,,1,1,1,0,1,0,3,3,1,1,2,16,1,53,,,2,0,,,,,
2836823,1,14,,1,1,1,0,0,0,2,3,1,1,1,11,0,54,,,1,1,,,,,
2836814,1,3,,1,1,0,0,0,1,2,3,6,1,1,,0,,,,1,7,,,,,
2836836,1,12,3,2,1,0,0,1,0,2,3,1,1,2,11,1,44,,2,1,1,4,4,1,4,4
2836828,,1,,2,1,0,0,1,0,2,2,2,1,3,,1,,,,1,1,,,,,
2836864,1,12,3,2,2,0,0,0,0,1,3,1,1,2,15,0,13,,1,2,1,7,7,1,4,4
2836910,1,5,,0,1,0,0,1,0,2,3,2,5,1,11,1,,,4,2,3,,,,,
2836900,1,14,,1,1,1,0,1,0,3,2,1,1,4,10,1,93,,,1,0,,,,,
2836913,,1,,2,1,0,0,1,0,2,3,6,1,1,,1,,,,2,1,,,,,
2836947,1,16,,1,1,0,0,0,0,1,3,1,1,2,14,0,54,,,1,0,,,,,
2836965,1,5,1,3,1,0,0,1,1,3,3,1,1,1,14,1,52,,1,1,4,9,9,1,3,3
2836990,1,5,4,3,1,0,0,0,0,1,3,1,1,1,11,0,42,,2,2,1,7,7,1,3,3
2837015,1,10,,0,1,0,1,1,0,3,2,3,1,3,10,2,11,,1,2,4,,,,,
2837005,1,13,9,1,1,1,0,1,0,3,2,,1,3,10,1,51,,3,2,3,7,7,3,2,1
2837019,1,11,3,4,1,0,0,0,0,1,3,5,1,1,15,0,21,,1,1,1,7,7,1,3,3
2837055,1,3,,1,1,1,0,1,0,3,3,5,3,1,,1,,,,1,3,,,,,
2837090,2,10,2,1,1,0,0,0,0,1,3,2,1,2,12,0,24,8,2,2,5,7,7,1,3,3
2837095,1,5,3,4,1,0,1,1,0,3,3,1,1,1,12,2,52,,2,2,1,7,7,1,4,4
2837101,1,10,,2,1,0,1,1,0,3,1,1,1,3,11,2,93,,3,2,0,,,,,
2837109,1,10,3,4,1,0,0,0,0,1,3,3,1,1,12,0,42,,3,2,1,7,7,1,3,3
2837120,1,7,3,2,1,0,0,0,0,1,3,1,1,2,15,0,13,,3,2,1,7,7,1,3,3
2837163,1,3,,2,1,0,0,0,0,1,3,7,1,1,,0,,,,2,1,,,,,
2837169,2,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,8,,1,1,,,,,
2837182,2,7,9,1,1,0,0,0,0,1,3,1,1,1,15,0,54,8,2,1,1,3,3,3,2,1
2837203,1,2,,0,1,1,1,0,0,3,3,4,1,1,,0,,,,1,9,,,,,
2837230,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,2,1,,,,,
2837257,1,13,3,2,11,0,0,0,0,1,3,1,1,1,14,0,51,,3,1,1,7,7,1,4,4
2837275,1,7,3,1,1,0,0,0,0,1,3,3,1,1,12,0,93,,2,1,5,6,6,1,4,4
2837266,1,14,,1,1,0,0,0,0,1,3,1,1,2,16,0,31,,,2,0,,,,,
2837291,1,5,2,2,1,1,0,0,0,2,3,3,1,1,11,0,52,,3,1,1,10,10,1,3,3
2837332,1,7,9,1,1,0,0,0,0,1,3,,1,2,12,0,75,,3,1,1,7,7,3,2,1
2837363,1,13,,1,4,1,0,0,0,2,3,,1,2,10,0,75,,4,1,0,,,,,
2837369,1,12,5,3,1,0,0,0,0,1,3,1,1,2,15,0,26,,2,2,1,7,7,1,4,4
2837376,1,18,,0,1,1,0,1,0,3,1,,1,2,10,1,91,,,2,0,,,,,
2837399,3,6,3,2,1,0,0,0,0,1,3,1,1,2,12,0,53,8,1,2,1,7,7,1,4,4
2837423,1,13,2,2,2,0,0,1,0,2,3,3,1,3,13,1,52,,3,1,4,8,8,1,4,4
2837469,1,10,1,1,1,0,0,0,0,1,3,5,1,2,11,0,53,,4,2,1,10,10,1,3,3
2837484,1,10,1,2,1,0,0,0,0,1,3,5,1,2,10,0,52,,4,2,0,7,7,1,3,3
2837483,1,9,4,2,1,0,0,1,0,2,3,5,1,2,16,1,71,,4,1,4,7,7,1,3,3
2837497,1,13,2,2,1,0,0,0,0,1,3,1,1,2,11,0,33,,2,2,0,7,7,1,4,4
2837507,1,6,,2,1,0,1,0,0,2,3,1,1,1,14,0,91,,2,2,3,,,,,
2837560,2,5,9,2,1,0,0,0,0,1,3,1,1,1,12,0,74,8,4,1,1,7,7,3,2,1
2837564,1,1,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,4,,,,,
2837570,1,1,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,1,4,,,,,
2837584,1,19,,0,1,1,0,1,0,3,1,1,1,4,10,2,33,,,1,7,,,,,
2837593,1,10,4,2,6,0,0,0,0,1,3,,2,1,14,0,25,,1,1,1,7,7,1,4,4
2837642,1,14,,1,1,0,0,0,0,1,3,,1,1,15,0,22,,,2,1,,,,,
2837636,1,16,,0,1,1,0,1,0,3,1,,1,3,10,1,91,,,2,0,,,,,
2837638,1,17,,0,6,1,0,0,0,2,3,,2,1,10,0,22,,,2,0,,,,,
2828830,1,7,3,2,1,0,0,1,0,2,3,6,1,1,12,1,52,,4,2,1,7,7,1,4,4
2828832,1,10,1,2,1,0,0,0,0,1,3,1,1,1,12,0,53,,2,2,1,7,7,1,3,3
2828838,1,9,2,1,1,0,0,0,0,1,3,4,1,1,12,0,53,,1,2,1,7,7,1,3,3
2828875,3,10,3,3,1,0,0,1,0,2,3,1,3,1,15,1,25,4,1,1,1,7,7,1,4,4
2828916,1,12,1,2,4,0,0,0,0,1,3,,1,2,11,0,91,,1,2,5,10,10,1,3,3
2828915,1,9,9,2,1,0,0,0,0,1,3,4,1,2,15,0,83,,1,1,5,7,7,3,2,1
2828924,1,10,3,3,1,0,0,0,0,1,3,1,1,1,15,0,23,,3,2,0,7,7,1,3,3
2828919,1,13,4,1,1,0,0,0,0,1,3,1,1,2,15,0,32,,2,2,0,7,7,1,3,3
2828936,1,17,,1,1,1,0,1,0,3,1,1,1,5,10,1,,,,2,3,,,,,
2828971,1,12,,2,1,0,0,0,0,1,3,1,1,1,15,0,24,,2,1,0,,,,,
2828975,1,16,,3,1,0,0,0,0,1,3,1,1,1,15,0,21,,,1,0,,,,,
2828985,1,17,,1,1,0,1,1,0,3,1,1,1,5,11,2,52,,,1,0,,,,,
2828994,2,10,3,1,1,1,0,0,1,3,3,,1,1,11,0,83,8,3,1,5,7,7,1,3,3
2829005,1,4,2,2,1,0,0,0,0,1,3,5,1,1,12,0,94,,2,1,1,8,8,1,3,3
2829059,1,14,,1,11,0,0,1,0,2,3,1,1,2,15,1,44,,,2,0,,,,,
2829076,1,14,,2,1,1,0,1,0,3,3,1,1,1,10,1,81,,,1,0,,,,,
2829063,1,1,,3,1,0,0,0,0,1,3,2,1,1,,0,,,,2,0,,,,,
2829079,1,3,,2,1,0,1,1,0,3,3,5,1,2,,1,,,,2,1,,,,,
2829097,1,17,,2,1,1,0,1,0,3,1,1,1,3,10,2,53,,,2,0,,,,,
2829160,1,11,9,3,1,0,0,0,0,1,3,1,1,2,11,0,71,,3,1,0,7,7,3,2,1
2829165,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2829187,3,13,,2,1,0,0,0,0,1,3,1,1,1,15,0,23,8,1,2,0,,,,,
2829174,1,16,,1,1,0,0,1,0,2,2,1,1,3,14,2,42,,,1,0,,,,,
2829216,1,11,6,2,1,0,0,0,0,1,3,3,1,1,14,0,24,,2,2,1,7,7,1,4,4
